order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,age_group,discount_group,delivery_group,order_year,order_month,order_dayofweek,is_weekend,returned_target,Predicted_Return,Return_Probability,Risk_Score,Risk_Category
O115499,C15740,P224708,Beauty,40.52,0.0,1,PayPal,2024-08-29,7,Central,No,40.52,5.3,12.93,44,Female,31-45,0-10%,6-7 Days,2024,8,3,0,0,0,0.4135316888310643,41.35,Medium
O115500,C11019,P216647,Sports,27.1,0.0,1,Credit Card,2024-10-06,4,West,No,27.1,6.32,1.81,27,Female,18-30,0-10%,4-5 Days,2024,10,6,1,0,0,0.45314404964696975,45.31,Medium
O115501,C15710,P215956,Sports,28.05,0.0,1,Credit Card,2025-02-04,4,Central,No,28.05,4.41,4.0,39,Male,31-45,0-10%,4-5 Days,2025,2,1,0,0,0,0.45145817471817523,45.15,Medium
O115502,C10901,P239736,Fashion,5.4,0.0,4,Debit Card,2023-11-16,4,North,No,21.6,2.98,4.58,49,Male,46-60,0-10%,4-5 Days,2023,11,3,0,0,1,0.5613091524402181,56.13,Medium
O115503,C10672,P218436,Home,163.28,0.1,1,PayPal,2024-06-09,4,West,No,146.95,6.94,34.21,64,Male,Above 60,0-10%,4-5 Days,2024,6,6,1,0,1,0.5348343305030323,53.48,Medium
O115504,C10438,P237714,Fashion,5.87,0.0,1,Wallet,2024-11-13,6,East,No,5.87,2.11,-0.06,34,Male,31-45,0-10%,6-7 Days,2024,11,2,0,0,1,0.5860168121489916,58.6,Medium
O115505,C16674,P215068,Home,29.64,0.0,1,Wallet,2024-09-06,7,West,No,29.64,5.84,2.46,25,Female,18-30,0-10%,6-7 Days,2024,9,4,0,0,0,0.49203585689334783,49.2,Medium
O115506,C14222,P222209,Electronics,377.15,0.0,2,COD,2024-05-12,4,Central,No,754.3,10.08,80.44,31,Female,31-45,0-10%,4-5 Days,2024,5,6,1,0,1,0.5197860504544909,51.98,Medium
O115507,C16348,P213732,Home,31.44,0.15,1,Debit Card,2024-05-18,4,West,No,26.72,5.14,2.34,22,Male,18-30,11-20%,4-5 Days,2024,5,5,1,0,0,0.4865345782173432,48.65,Medium
O115508,C12076,P222428,Home,31.9,0.05,1,Credit Card,2024-10-08,3,North,No,30.3,5.49,2.99,33,Male,31-45,0-10%,1-3 Days,2024,10,1,0,0,1,0.5255755950793437,52.56,Medium
O115509,C10444,P204089,Fashion,18.11,0.05,4,UPI,2024-06-21,4,West,No,68.82,7.61,16.48,35,Male,31-45,0-10%,4-5 Days,2024,6,4,0,0,1,0.6566757030256909,65.67,High
O115510,C10965,P230788,Electronics,208.13,0.05,5,UPI,2024-08-04,5,North,No,988.62,10.81,107.82,59,Male,46-60,0-10%,4-5 Days,2024,8,6,1,0,1,0.5201914353755372,52.02,Medium
O115511,C13790,P227423,Toys,2.16,0.1,1,PayPal,2024-05-21,6,West,No,1.94,1.02,-0.24,34,Male,31-45,0-10%,6-7 Days,2024,5,1,0,0,0,0.4615276867358689,46.15,Medium
O115512,C10463,P233125,Home,190.47,0.0,1,Debit Card,2024-09-26,6,East,Yes,190.47,6.71,46.62,44,Female,31-45,0-10%,6-7 Days,2024,9,3,0,1,1,0.5468136147956028,54.68,Medium
O115513,C17447,P213999,Toys,31.23,0.1,1,UPI,2023-11-06,5,West,No,28.11,5.39,5.85,35,Male,31-45,0-10%,4-5 Days,2023,11,0,0,0,1,0.5189565369923819,51.9,Medium
O115514,C12198,P238273,Toys,10.99,0.2,2,Credit Card,2024-07-18,5,West,No,17.58,3.52,3.51,46,Female,46-60,11-20%,4-5 Days,2024,7,3,0,0,0,0.4535242576695581,45.35,Medium
O115515,C12287,P208942,Fashion,83.67,0.0,1,Credit Card,2025-05-28,5,South,No,83.67,4.41,24.87,49,Female,46-60,0-10%,4-5 Days,2025,5,2,0,0,1,0.5785626331985181,57.86,Medium
O115516,C16409,P215840,Home,54.13,0.0,2,Credit Card,2023-10-13,5,West,No,108.26,6.28,24.03,28,Male,18-30,0-10%,4-5 Days,2023,10,4,0,0,1,0.5022022812297312,50.22,Medium
O115517,C13765,P203250,Sports,427.63,0.0,1,Credit Card,2024-03-11,5,South,No,427.63,10.62,117.67,63,Male,Above 60,0-10%,4-5 Days,2024,3,0,0,0,1,0.519410262273411,51.94,Medium
O115518,C13176,P202258,Home,76.76,0.0,3,COD,2024-07-30,5,East,No,230.28,5.76,58.72,62,Male,Above 60,0-10%,4-5 Days,2024,7,1,0,0,0,0.4723220704967323,47.23,Medium
O115519,C14008,P241870,Toys,23.73,0.1,1,Credit Card,2025-01-06,5,North,No,21.36,4.38,4.16,49,Female,46-60,0-10%,4-5 Days,2025,1,0,0,0,0,0.4648433025570376,46.48,Medium
O115520,C13504,P233351,Beauty,12.54,0.05,5,UPI,2024-02-25,4,North,No,59.56,7.53,19.27,47,Male,46-60,0-10%,4-5 Days,2024,2,6,1,0,0,0.4089545957246589,40.9,Medium
O115521,C10912,P219822,Beauty,17.68,0.05,1,COD,2023-10-31,4,South,No,16.8,4.9,2.66,22,Male,18-30,0-10%,4-5 Days,2023,10,1,0,0,0,0.4213769787784633,42.14,Medium
O115522,C10496,P214501,Toys,22.37,0.0,3,Credit Card,2025-02-18,4,South,No,67.11,7.0,19.84,44,Female,31-45,0-10%,4-5 Days,2025,2,1,0,0,1,0.5186263087121881,51.86,Medium
O115523,C11463,P210768,Electronics,188.77,0.1,1,Credit Card,2025-01-02,5,South,No,169.89,7.38,13.01,22,Male,18-30,0-10%,4-5 Days,2025,1,3,0,0,1,0.5816911213143939,58.17,Medium
O115524,C15867,P225728,Beauty,29.19,0.0,2,Credit Card,2025-06-25,6,East,No,58.38,5.68,20.59,53,Female,46-60,0-10%,6-7 Days,2025,6,2,0,0,0,0.43920747316782466,43.92,Medium
O115525,C16828,P247999,Electronics,101.3,0.05,1,Wallet,2023-12-06,5,South,Yes,96.24,7.72,3.83,59,Female,46-60,0-10%,4-5 Days,2023,12,2,0,1,1,0.5701169449710833,57.01,Medium
O115526,C14253,P218167,Fashion,37.51,0.1,1,PayPal,2024-03-08,5,North,Yes,33.76,4.87,6.95,26,Female,18-30,0-10%,4-5 Days,2024,3,4,0,1,1,0.5971464116591746,59.71,Medium
O115527,C14267,P220916,Fashion,20.67,0.05,1,UPI,2024-09-22,7,East,No,19.64,5.18,1.69,61,Male,Above 60,0-10%,6-7 Days,2024,9,6,1,0,1,0.6010034277895298,60.1,High
O115528,C10493,P248505,Beauty,64.89,0.0,3,UPI,2025-02-12,4,West,Yes,194.67,7.8,79.8,59,Female,46-60,0-10%,4-5 Days,2025,2,2,0,1,0,0.4338519056058923,43.39,Medium
O115529,C15065,P205117,Toys,36.25,0.0,1,COD,2024-02-16,5,South,No,36.25,4.07,10.43,31,Female,31-45,0-10%,4-5 Days,2024,2,4,0,0,0,0.44205412926333704,44.21,Medium
O115530,C15430,P240706,Electronics,267.2,0.0,4,Credit Card,2024-09-16,5,East,No,1068.8,11.18,117.08,44,Male,31-45,0-10%,4-5 Days,2024,9,0,0,0,1,0.6027503006574836,60.28,High
O115531,C11426,P210333,Toys,13.89,0.05,1,UPI,2023-11-16,6,West,No,13.2,3.88,1.4,42,Female,31-45,0-10%,6-7 Days,2023,11,3,0,0,0,0.48573908598203136,48.57,Medium
O115532,C11692,P232302,Electronics,633.6,0.0,1,Debit Card,2024-11-22,5,East,No,633.6,10.28,65.75,49,Male,46-60,0-10%,4-5 Days,2024,11,4,0,0,1,0.6232935624504022,62.33,High
O115533,C11793,P214922,Fashion,62.65,0.3,1,COD,2025-09-10,4,North,No,43.86,6.17,9.18,61,Female,Above 60,21-30%,4-5 Days,2025,9,2,0,0,0,0.4966157167481359,49.66,Medium
O115534,C12723,P239514,Grocery,16.14,0.05,2,Credit Card,2024-02-03,5,East,No,30.67,5.46,-3.01,25,Male,18-30,0-10%,4-5 Days,2024,2,5,1,0,0,0.19361887947768855,19.36,Low
O115535,C10658,P218517,Electronics,308.26,0.0,4,Debit Card,2025-07-21,3,North,No,1233.04,11.94,136.02,31,Female,31-45,0-10%,1-3 Days,2025,7,0,0,0,1,0.6024767550367145,60.25,High
O115536,C17046,P225317,Fashion,102.5,0.0,1,Credit Card,2023-12-29,3,Central,No,102.5,7.21,28.66,46,Male,46-60,0-10%,1-3 Days,2023,12,4,0,0,1,0.6237717432271627,62.38,High
O115537,C14761,P206120,Fashion,15.33,0.05,2,PayPal,2025-05-10,4,West,No,29.13,4.7,5.5,68,Female,Above 60,0-10%,4-5 Days,2025,5,5,1,0,1,0.5976742917328185,59.77,Medium
O115538,C17630,P202477,Fashion,102.33,0.05,1,PayPal,2025-01-07,6,Central,No,97.21,6.72,27.3,46,Male,46-60,0-10%,6-7 Days,2025,1,1,0,0,1,0.6158942907871774,61.59,High
O115539,C14462,P221342,Home,106.84,0.0,1,UPI,2024-12-26,4,South,No,106.84,7.75,22.17,27,Male,18-30,0-10%,4-5 Days,2024,12,3,0,0,1,0.5385046322236654,53.85,Medium
O115540,C10549,P206137,Electronics,365.6,0.05,1,Debit Card,2025-08-06,5,South,No,347.32,9.99,31.69,33,Male,31-45,0-10%,4-5 Days,2025,8,2,0,0,1,0.6374138258498898,63.74,High
O115541,C10642,P235644,Home,442.04,0.15,4,COD,2023-11-21,6,East,No,1502.94,10.89,409.93,34,Female,31-45,11-20%,6-7 Days,2023,11,1,0,0,0,0.39637453474299394,39.64,Medium
O115542,C15989,P232810,Home,82.75,0.1,2,Credit Card,2024-09-05,6,East,No,148.95,6.95,34.76,51,Male,46-60,0-10%,6-7 Days,2024,9,3,0,0,1,0.5461518063740461,54.62,Medium
O115543,C14350,P238597,Beauty,30.02,0.0,1,UPI,2024-10-03,4,Central,No,30.02,6.41,7.1,47,Other,46-60,0-10%,4-5 Days,2024,10,3,0,0,0,0.3808668119940998,38.09,Medium
O115544,C10207,P208595,Toys,16.52,0.0,4,PayPal,2024-02-18,3,Central,No,66.08,8.14,18.29,50,Male,46-60,0-10%,1-3 Days,2024,2,6,1,0,0,0.4761319490811709,47.61,Medium
O115545,C12497,P225902,Fashion,136.89,0.1,2,Credit Card,2025-05-19,5,West,No,246.4,8.75,77.49,30,Female,18-30,0-10%,4-5 Days,2025,5,0,0,0,1,0.6427388644597261,64.27,High
O115546,C14190,P246261,Beauty,19.38,0.0,1,Credit Card,2023-12-26,6,South,No,19.38,4.03,4.69,66,Female,Above 60,0-10%,6-7 Days,2023,12,1,0,0,0,0.42864189653713525,42.86,Medium
O115547,C11883,P243176,Home,48.96,0.1,2,Credit Card,2024-12-06,5,South,No,88.13,5.77,18.91,62,Male,Above 60,0-10%,4-5 Days,2024,12,4,0,0,1,0.5320921837418393,53.21,Medium
O115548,C12886,P222730,Electronics,264.24,0.05,1,Debit Card,2023-10-08,4,West,No,251.03,8.3,21.82,61,Female,Above 60,0-10%,4-5 Days,2023,10,6,1,0,1,0.5907627395959766,59.08,Medium
O115549,C10477,P239617,Toys,50.89,0.0,1,Credit Card,2025-06-29,3,North,No,50.89,5.25,15.11,42,Male,31-45,0-10%,1-3 Days,2025,6,6,1,0,0,0.46075618902837245,46.08,Medium
O115550,C16826,P206686,Beauty,20.02,0.05,1,Debit Card,2024-02-29,4,South,No,19.02,4.3,4.26,52,Female,46-60,0-10%,4-5 Days,2024,2,3,0,0,0,0.44769989506333757,44.77,Medium
O115551,C10761,P243109,Electronics,101.35,0.1,1,Credit Card,2025-01-02,5,South,Yes,91.22,7.86,3.09,22,Female,18-30,0-10%,4-5 Days,2025,1,3,0,1,1,0.5857254109609963,58.57,Medium
O115552,C10189,P229113,Fashion,43.35,0.15,1,Debit Card,2024-05-05,5,East,No,36.85,5.27,7.63,38,Male,31-45,11-20%,4-5 Days,2024,5,6,1,0,1,0.6104005589577608,61.04,High
O115553,C16854,P231926,Fashion,29.11,0.0,1,COD,2024-01-02,4,West,No,29.11,5.59,4.6,36,Male,31-45,0-10%,4-5 Days,2024,1,1,0,0,1,0.6120035167824269,61.2,High
O115554,C15603,P215661,Toys,22.63,0.3,4,Debit Card,2025-05-16,3,Central,No,63.36,6.28,19.06,42,Female,31-45,21-30%,1-3 Days,2025,5,4,0,0,0,0.40326424496651575,40.33,Medium
O115555,C15852,P234654,Toys,7.43,0.0,1,UPI,2023-11-25,5,East,No,7.43,3.44,-0.47,61,Male,Above 60,0-10%,4-5 Days,2023,11,5,1,0,0,0.4470928227453531,44.71,Medium
O115556,C15655,P201303,Home,61.22,0.0,1,Debit Card,2024-05-17,5,East,No,61.22,6.64,10.5,21,Female,18-30,0-10%,4-5 Days,2024,5,4,0,0,1,0.5373394437516809,53.73,Medium
O115557,C10755,P217496,Electronics,286.23,0.05,1,Credit Card,2024-08-12,5,West,No,271.92,9.44,23.19,67,Female,Above 60,0-10%,4-5 Days,2024,8,0,0,0,1,0.615961096763295,61.6,High
O115558,C11446,P222424,Home,26.57,0.05,2,Credit Card,2024-05-24,3,North,No,50.48,5.86,8.27,57,Male,46-60,0-10%,1-3 Days,2024,5,4,0,0,1,0.5100962972897135,51.01,Medium
O115559,C14931,P207452,Toys,6.65,0.05,1,Wallet,2024-07-14,6,Central,No,6.32,1.97,0.56,26,Male,18-30,0-10%,6-7 Days,2024,7,6,1,0,0,0.39042744767427373,39.04,Medium
O115560,C11663,P226474,Home,222.8,0.0,1,COD,2024-11-09,7,East,No,222.8,7.99,54.39,38,Female,31-45,0-10%,6-7 Days,2024,11,5,1,0,0,0.47638951037529315,47.64,Medium
O115561,C15724,P238886,Electronics,960.16,0.0,1,UPI,2025-07-16,6,South,No,960.16,9.91,105.31,26,Female,18-30,0-10%,6-7 Days,2025,7,2,0,0,1,0.5807612747557477,58.08,Medium
O115562,C11835,P231873,Electronics,1184.63,0.1,1,Credit Card,2024-01-11,5,West,No,1066.17,10.06,117.88,25,Male,18-30,0-10%,4-5 Days,2024,1,3,0,0,1,0.6107553607481868,61.08,High
O115563,C14228,P241207,Fashion,141.13,0.0,2,COD,2025-06-20,7,East,No,282.26,9.18,89.61,29,Female,18-30,0-10%,6-7 Days,2025,6,4,0,0,1,0.6001076597268232,60.01,High
O115564,C14150,P244220,Electronics,975.48,0.0,3,Debit Card,2024-06-29,5,South,No,2926.44,11.51,339.66,28,Female,18-30,0-10%,4-5 Days,2024,6,5,1,0,0,0.49684632095924736,49.68,Medium
O115565,C14060,P214426,Sports,179.22,0.2,1,Debit Card,2024-12-08,5,East,No,143.38,7.57,35.44,43,Female,31-45,11-20%,4-5 Days,2024,12,6,1,0,0,0.4969421631316617,49.69,Medium
O115566,C14605,P233335,Fashion,70.41,0.15,1,Credit Card,2024-11-20,5,West,Yes,59.85,6.96,13.99,24,Female,18-30,11-20%,4-5 Days,2024,11,2,0,1,1,0.622132809031181,62.21,High
O115567,C14765,P230541,Toys,7.19,0.05,2,Credit Card,2024-11-28,5,East,No,13.66,1.89,3.57,19,Male,18-30,0-10%,4-5 Days,2024,11,3,0,0,0,0.446561295518155,44.66,Medium
O115568,C13612,P209380,Beauty,17.28,0.0,1,COD,2023-12-08,5,West,No,17.28,4.09,3.69,58,Male,46-60,0-10%,4-5 Days,2023,12,4,0,0,0,0.388466689817362,38.85,Medium
O115569,C16553,P234121,Home,76.81,0.3,1,Debit Card,2025-08-02,6,Central,No,53.77,6.13,8.93,29,Female,18-30,21-30%,6-7 Days,2025,8,5,1,0,0,0.3726098418865073,37.26,Medium
O115570,C17378,P211804,Beauty,35.11,0.0,4,Credit Card,2024-06-16,4,Central,Yes,140.44,7.56,55.64,32,Male,31-45,0-10%,4-5 Days,2024,6,6,1,1,0,0.4050385576653687,40.5,Medium
O115571,C11689,P247183,Fashion,36.72,0.0,1,COD,2025-01-23,4,North,No,36.72,5.0,7.85,31,Male,31-45,0-10%,4-5 Days,2025,1,3,0,0,1,0.5797091549440313,57.97,Medium
O115572,C11316,P225556,Electronics,195.13,0.15,2,Credit Card,2024-05-04,4,South,No,331.72,8.45,31.36,48,Male,46-60,11-20%,4-5 Days,2024,5,5,1,0,1,0.5432498365532575,54.32,Medium
O115573,C17130,P204965,Grocery,23.15,0.0,1,Debit Card,2024-10-15,6,East,No,23.15,6.28,-4.43,69,Female,Above 60,0-10%,6-7 Days,2024,10,1,0,0,0,0.24260505369552782,24.26,Low
O115574,C14829,P200168,Beauty,36.96,0.05,3,Debit Card,2024-04-10,4,North,Yes,105.34,6.7,40.7,65,Female,Above 60,0-10%,4-5 Days,2024,4,2,0,1,0,0.4575731428289349,45.76,Medium
O115575,C13186,P244124,Electronics,199.55,0.0,1,UPI,2025-05-28,6,North,No,199.55,7.89,16.06,52,Female,46-60,0-10%,6-7 Days,2025,5,2,0,0,1,0.5435586440039911,54.36,Medium
O115576,C14020,P202671,Fashion,31.72,0.0,1,Wallet,2024-10-10,6,Central,No,31.72,4.25,6.85,52,Female,46-60,0-10%,6-7 Days,2024,10,3,0,0,1,0.5639404815533162,56.39,Medium
O115577,C15789,P216762,Electronics,776.92,0.0,1,Credit Card,2023-11-05,5,East,No,776.92,10.22,83.01,48,Female,46-60,0-10%,4-5 Days,2023,11,6,1,0,1,0.5688730902210127,56.89,Medium
O115578,C14354,P229904,Fashion,69.87,0.0,1,Credit Card,2024-05-23,7,East,No,69.87,7.56,16.89,61,Male,Above 60,0-10%,6-7 Days,2024,5,3,0,0,1,0.6568920008020326,65.69,High
O115579,C17930,P201932,Electronics,430.62,0.0,1,UPI,2025-02-05,5,South,No,430.62,8.63,43.04,47,Female,46-60,0-10%,4-5 Days,2025,2,2,0,0,1,0.5649433106997269,56.49,Medium
O115580,C11145,P214213,Fashion,66.15,0.0,1,Debit Card,2024-09-18,4,South,No,66.15,6.49,16.66,24,Male,18-30,0-10%,4-5 Days,2024,9,2,0,0,1,0.6446251966562369,64.46,High
O115581,C14394,P232961,Sports,20.61,0.0,2,Debit Card,2024-12-25,5,East,Yes,41.22,4.85,7.52,36,Male,31-45,0-10%,4-5 Days,2024,12,2,0,1,0,0.48746825820120715,48.75,Medium
O115582,C17942,P224839,Toys,18.3,0.3,1,UPI,2023-12-01,5,East,No,12.81,3.84,1.28,34,Female,31-45,21-30%,4-5 Days,2023,12,4,0,0,0,0.38219234517258893,38.22,Medium
O115583,C17548,P229942,Fashion,21.91,0.0,1,Debit Card,2024-06-27,6,East,No,21.91,4.86,2.81,50,Female,46-60,0-10%,6-7 Days,2024,6,3,0,0,1,0.6249635478667381,62.5,High
O115584,C10560,P230325,Beauty,5.17,0.0,2,Debit Card,2025-03-23,4,Central,No,10.34,4.31,0.34,34,Other,31-45,0-10%,4-5 Days,2025,3,6,1,0,0,0.34847684414780983,34.85,Medium
O115585,C11912,P226047,Electronics,476.82,0.0,2,Credit Card,2024-10-12,5,East,No,953.64,9.97,104.47,41,Male,31-45,0-10%,4-5 Days,2024,10,5,1,0,1,0.5683595874158031,56.84,Medium
O115586,C11864,P210207,Electronics,167.94,0.0,1,Debit Card,2024-11-08,6,East,No,167.94,7.7,12.45,63,Female,Above 60,0-10%,6-7 Days,2024,11,4,0,0,1,0.6076189593589767,60.76,High
O115587,C17668,P230435,Beauty,12.09,0.0,4,UPI,2024-01-02,4,West,No,48.36,4.98,16.78,67,Male,Above 60,0-10%,4-5 Days,2024,1,1,0,0,0,0.4342583554044702,43.43,Medium
O115588,C10296,P204616,Toys,22.08,0.0,2,Credit Card,2024-01-08,3,Central,No,44.16,5.43,12.23,65,Male,Above 60,0-10%,1-3 Days,2024,1,0,0,0,0,0.49221051107171104,49.22,Medium
O115589,C12409,P237782,Electronics,406.66,0.0,1,Credit Card,2024-04-14,4,South,No,406.66,9.75,39.05,24,Female,18-30,0-10%,4-5 Days,2024,4,6,1,0,1,0.568994901756813,56.9,Medium
O115590,C12636,P207878,Home,94.61,0.15,2,PayPal,2024-10-18,5,East,No,160.84,8.12,36.92,53,Female,46-60,11-20%,4-5 Days,2024,10,4,0,0,1,0.5311271630099906,53.11,Medium
O115591,C17630,P214814,Grocery,11.7,0.0,2,Credit Card,2023-10-20,7,East,No,23.4,3.76,-1.89,45,Female,31-45,0-10%,6-7 Days,2023,10,4,0,0,0,0.1919926563507444,19.2,Low
O115592,C11461,P217684,Sports,195.82,0.1,1,Credit Card,2024-06-19,4,South,No,176.24,8.33,44.54,66,Male,Above 60,0-10%,4-5 Days,2024,6,2,0,0,1,0.5450031417501193,54.5,Medium
O115593,C16270,P235968,Fashion,10.57,0.05,1,UPI,2025-07-04,4,North,No,10.04,3.3,0.21,54,Female,46-60,0-10%,4-5 Days,2025,7,4,0,0,1,0.5697494331701295,56.97,Medium
O115594,C14292,P203373,Fashion,8.32,0.2,2,COD,2024-02-18,5,West,No,13.31,3.18,1.48,25,Male,18-30,11-20%,4-5 Days,2024,2,6,1,0,1,0.5172712303319987,51.73,Medium
O115595,C12268,P225149,Grocery,15.06,0.0,1,Debit Card,2024-11-07,5,West,No,15.06,3.08,-1.88,69,Male,Above 60,0-10%,4-5 Days,2024,11,3,0,0,0,0.19823261947552656,19.82,Low
O115596,C10994,P242497,Fashion,50.52,0.2,1,PayPal,2025-05-18,4,South,No,40.42,4.71,9.44,61,Male,Above 60,11-20%,4-5 Days,2025,5,6,1,0,1,0.6005297470624776,60.05,High
O115597,C16234,P234151,Home,37.08,0.05,1,UPI,2024-01-08,5,East,No,35.23,6.22,3.64,64,Female,Above 60,0-10%,4-5 Days,2024,1,0,0,0,1,0.5426618678964487,54.27,Medium
O115598,C16554,P215178,Fashion,41.28,0.0,2,Debit Card,2025-08-17,4,Central,No,82.56,5.87,23.03,20,Female,18-30,0-10%,4-5 Days,2025,8,6,1,0,1,0.5695808476766044,56.96,Medium
O115599,C10007,P225956,Home,190.27,0.0,1,Credit Card,2024-07-18,5,East,No,190.27,7.53,45.75,54,Female,46-60,0-10%,4-5 Days,2024,7,3,0,0,1,0.5255703874241054,52.56,Medium
O115600,C12591,P240692,Fashion,69.69,0.1,1,Credit Card,2023-12-10,6,Central,No,62.72,5.79,16.16,38,Male,31-45,0-10%,6-7 Days,2023,12,6,1,0,1,0.5982423538579562,59.82,Medium
O115601,C12515,P244119,Sports,99.06,0.15,2,Credit Card,2025-06-24,5,South,No,168.4,7.64,42.88,28,Male,18-30,11-20%,4-5 Days,2025,6,1,0,0,0,0.4736253493823179,47.36,Medium
O115602,C14415,P226099,Fashion,11.87,0.0,3,Debit Card,2025-01-27,6,West,No,35.61,5.74,6.72,61,Male,Above 60,0-10%,6-7 Days,2025,1,0,0,0,1,0.6385176186734688,63.85,High
O115603,C11417,P204991,Beauty,11.88,0.2,2,Debit Card,2024-01-20,6,South,No,19.01,4.82,3.73,58,Female,46-60,11-20%,6-7 Days,2024,1,5,1,0,0,0.40956506070337784,40.96,Medium
O115604,C12316,P205202,Fashion,30.59,0.0,1,UPI,2024-06-27,4,North,No,30.59,4.0,6.71,18,Female,Under 18,0-10%,4-5 Days,2024,6,3,0,0,1,0.5858679251645169,58.59,Medium
O115605,C17358,P220316,Fashion,81.32,0.1,1,Credit Card,2025-05-11,4,North,No,73.19,5.64,19.98,62,Male,Above 60,0-10%,4-5 Days,2025,5,6,1,0,1,0.6037455473355552,60.37,High
O115606,C13932,P229695,Sports,87.18,0.15,1,COD,2025-01-16,6,South,No,74.1,7.28,14.95,39,Male,31-45,11-20%,6-7 Days,2025,1,3,0,0,0,0.47688035885709174,47.69,Medium
O115607,C15794,P203622,Grocery,18.4,0.0,1,COD,2024-08-12,5,South,No,18.4,3.44,-1.97,27,Female,18-30,0-10%,4-5 Days,2024,8,0,0,0,0,0.16226095626006776,16.23,Low
O115608,C16204,P241855,Toys,52.55,0.0,1,UPI,2025-02-07,6,East,No,52.55,7.17,13.85,53,Female,46-60,0-10%,6-7 Days,2025,2,4,0,0,1,0.5186031410512422,51.86,Medium
O115609,C15557,P249616,Electronics,367.84,0.05,1,Credit Card,2024-06-03,5,Central,No,349.45,8.82,33.11,39,Female,31-45,0-10%,4-5 Days,2024,6,0,0,0,1,0.5804483886068104,58.04,Medium
O115610,C11287,P201610,Home,45.64,0.05,1,UPI,2024-05-15,4,South,No,43.36,5.03,7.11,42,Male,31-45,0-10%,4-5 Days,2024,5,2,0,0,1,0.5261843417479772,52.62,Medium
O115611,C12844,P241572,Sports,24.78,0.1,1,COD,2024-01-16,4,West,No,22.3,3.14,3.55,44,Female,31-45,0-10%,4-5 Days,2024,1,1,0,0,0,0.4423876789232808,44.24,Medium
O115612,C11118,P216988,Beauty,3.01,0.0,1,Debit Card,2024-04-26,3,Central,No,3.01,0.7,0.65,68,Female,Above 60,0-10%,1-3 Days,2024,4,4,0,0,0,0.38359103611259854,38.36,Medium
O115613,C10552,P230326,Sports,28.99,0.05,1,Credit Card,2024-01-09,4,North,No,27.54,4.04,4.22,67,Female,Above 60,0-10%,4-5 Days,2024,1,1,0,0,0,0.4536612503015585,45.37,Medium
O115614,C17069,P200620,Grocery,5.13,0.0,1,Debit Card,2025-04-09,5,East,No,5.13,1.15,-0.74,41,Male,31-45,0-10%,4-5 Days,2025,4,2,0,0,0,0.18392536735065268,18.39,Low
O115615,C17637,P215335,Fashion,20.46,0.0,2,Credit Card,2025-01-02,4,West,No,40.92,5.8,8.52,35,Female,31-45,0-10%,4-5 Days,2025,1,3,0,0,1,0.6307477674714123,63.07,High
O115616,C10660,P202602,Toys,23.63,0.0,4,COD,2024-05-09,6,West,No,94.52,5.88,31.93,30,Female,18-30,0-10%,6-7 Days,2024,5,3,0,0,0,0.44039450745952835,44.04,Medium
O115617,C10715,P226759,Electronics,102.91,0.05,1,Credit Card,2024-05-30,3,North,No,97.76,7.03,4.7,59,Female,46-60,0-10%,1-3 Days,2024,5,3,0,0,1,0.5613831753670447,56.14,Medium
O115618,C16922,P220184,Toys,13.24,0.2,1,Wallet,2025-03-09,5,West,No,10.59,3.28,0.96,31,Female,31-45,11-20%,4-5 Days,2025,3,6,1,0,0,0.43442035918354993,43.44,Medium
O115619,C13585,P239866,Toys,2.1,0.0,1,COD,2024-03-03,4,North,No,2.1,2.26,-1.42,48,Female,46-60,0-10%,4-5 Days,2024,3,6,1,0,0,0.3645978341811798,36.46,Medium
O115620,C13761,P222922,Beauty,10.42,0.0,1,Credit Card,2025-07-28,4,West,No,10.42,3.01,1.68,30,Female,18-30,0-10%,4-5 Days,2025,7,0,0,0,0,0.40637555358365857,40.64,Medium
O115621,C16337,P232923,Toys,2.82,0.0,1,Wallet,2024-12-06,6,Central,No,2.82,3.05,-1.92,46,Male,46-60,0-10%,6-7 Days,2024,12,4,0,0,0,0.4292812996986416,42.93,Medium
O115622,C12529,P240928,Sports,131.58,0.0,4,UPI,2025-03-07,4,West,No,526.32,9.44,148.46,49,Female,46-60,0-10%,4-5 Days,2025,3,4,0,0,0,0.4530456090016282,45.3,Medium
O115623,C13970,P215398,Beauty,13.72,0.0,5,UPI,2025-04-19,4,South,No,68.6,6.48,24.39,55,Male,46-60,0-10%,4-5 Days,2025,4,5,1,0,0,0.39975213237210405,39.98,Medium
O115624,C13407,P227929,Grocery,9.61,0.0,5,COD,2024-07-17,5,East,No,48.05,3.05,0.79,39,Male,31-45,0-10%,4-5 Days,2024,7,2,0,0,0,0.16668258388035215,16.67,Low
O115625,C11458,P239449,Electronics,515.79,0.0,3,Credit Card,2025-06-08,7,South,No,1547.37,10.38,175.3,24,Female,18-30,0-10%,6-7 Days,2025,6,6,1,0,1,0.50513729401744,50.51,Medium
O115626,C13267,P215903,Grocery,27.16,0.15,5,Debit Card,2024-02-16,4,Central,No,115.43,7.53,1.7,53,Male,46-60,11-20%,4-5 Days,2024,2,4,0,0,0,0.2133552647405726,21.34,Low
